Sample date,Weather,Location,Site Reference,Temperature,pH ,Conductivity,Dissolved Oxygen,Turburdity,Nitrite ,Nitrate ,Total Coliforms ,E-Coli,Faecal Streptococci,Ammonium as NH4 ,B.O.D ,C.O.D. ,Phosphate mg/l,Salinity (ppt)
25-Nov-04,sunny,Snuff Mills,14,9.02,8.21,731.8,102.1,,,,1800,600,,0.16,2,,,
25-Nov-04,sunny,Mina Park ,15,10.49,8.12,1069.9,87.4,,,,12000,8600,,0.51,2,,,
25-Nov-04,sunny,Conham Vale,16,9.14,8.19,657.3,101.1,,,,6200,2200,,0.55,2,,,
23-Nov-04,Overcast,Stonebridge Park Access,CB5,,,,,,,,6200,1000,,,,,,
23-Nov-04,Overcast,Royate Hill Nature Reserve,CB6,,,,,,,,10000,1200,,,,,,
02-Nov-04,Overcast,Stonebridge Park Access,CB5,,,,,,,,5800,200,,,,,,
02-Nov-04,Overcast,Royate Hill Nature Reserve,CB6,,,,,,,,6400,200,,,,,,
15-Dec-04,Overcast,Avonmouth Rhine,1,7.83,7.72,1332.2,45.2,,,,200,200,,16.6,2,,,
15-Dec-04,Overcast,Trowbridge Road,2,10.08,7.93,832.3,75.6,,,,19000,2200,,0.46,3,,,
15-Dec-04,Overcast,Coombe Dingle,3,8.89,7.89,962.3,92.3,,,,1200,200,,0.1,2,,,
15-Dec-04,Overcast,Crow Lane,3a,8.78,7.75,1093.2,60.9,,,,80000,15000,,0.74,2,,,
15-Dec-04,Overcast,Ashton vale,4,9.07,7.89,987.4,75.5,,,,3600,1200,,0.44,2,,,
15-Dec-04,Overcast,Hartcliffe Way,5,8.51,7.95,685.1,85.8,,,,3800,600,,0.51,2,,,
15-Dec-04,Overcast,Hareclive Road,5a,9.56,8.09,667.2,98.8,,,,5400,1800,,0.3,2,,,
15-Dec-04,Overcast,Manor Wood,6,10.35,7.87,703.9,72.2,,,,60000,40000,,1.07,2,,,
15-Dec-04,Overcast,Malago Vale gasworks,7,9.15,7.95,874,83.7,,,,5000,1400,,0.32,3,,,
16-Dec-04,"rain overnight, dry later",Lynet Way,8,9.69,7.91,814.5,86.8,,,,44000,14000,,0.6,9,,,
16-Dec-04,"rain overnight, dry later",Allison Road,9,9.7,7.96,842.1,77.3,,,,340000,80000,,1.03,27,,,
16-Dec-04,"rain overnight, dry later",Cadogan Road,10,10.22,7.56,601.9,76.8,,,,540000,260000,,1.21,18,,,
16-Dec-04,"rain overnight, dry later",St Georges Park Lake,11,7.27,7.96,442,28.4,,,,200,200,,1.57,3,,,
16-Dec-04,"rain overnight, dry later",Dubbers Lane,12,11.21,7.75,1592.2,72.4,,,,820000,15000,,26.4,11,,,
16-Dec-04,"rain overnight, dry later",Eastville Park Lake,13,7.71,8,636.2,65.5,,,,200,200,,1.29,2,,,
16-Dec-04,"rain overnight, dry later",Snuff Mills,14,8.37,8.1,811.3,97.3,,,,400,200,,0.05,2,,,
16-Dec-04,"rain overnight, dry later",Mina Park ,15,10.43,8.06,1044.4,87.5,,,,17000,5200,,0.34,6,,,
16-Dec-04,"rain overnight, dry later",Conham Vale,16,7.82,8.1,761.7,100.9,,,,7600,3600,,0.29,2,,,
26-Jan-05,"overcast, very cold",Avonmouth Rhine,1,3.33,7.86,1124.6,52,,,,3000,400,,2.54,3,,,
26-Jan-05,"overcast, very cold",Trowbridge Road,2,7.11,7.92,946,80.7,,,,440000,19000,,0.46,12,,,
26-Jan-05,"overcast, very cold",Coombe Dingle,3,5.64,8,1038.3,104.8,,,,3600,200,,0.11,2,,,
26-Jan-05,"overcast, very cold",Crow Lane,3a,5.59,7.92,1233,95,,,,80000,7800,,0.45,<2,,,
26-Jan-05,"overcast, very cold",Ashton vale,4,5.33,7.95,832.7,97.6,,,,4600,800,,0.4,2,,,
26-Jan-05,"overcast, very cold",Hartcliffe Way,5,5.96,7.97,770.4,104.2,,,,9800,4200,,0.58,2,,,
26-Jan-05,"overcast, very cold",Hareclive Road,5a,5.81,8.11,647.4,106.2,,,,180000,9000,,0.26,<2,,,
26-Jan-05,"overcast, very cold",Manor Wood,6,7.06,8.02,677.8,99.1,,,,140000,22000,,0.39,3,,,
26-Jan-05,"overcast, very cold",Malago Vale gasworks,7,5.83,7.93,913.9,93.8,,,,5400,1400,,0.32,2,,,
27-Jan-05,"overcast, very cold",Lynet Way,8,7.11,8.15,719.6,104,,,,4400,1400,,0.26,2,,,
27-Jan-05,"overcast, very cold",Allison Road,9,6.71,8.03,717,100.2,,,,48000,5000,,0.15,5,,,
27-Jan-05,"overcast, very cold",Cadogan Road,10,10.22,7.56,601.9,76.8,,,,260000,12000,,0.2,3,,,
27-Jan-05,"overcast, very cold",St Georges Park Lake,11,4.47,8.23,423.1,87.1,,,,200,200,,0.45,6,,,
27-Jan-05,"overcast, very cold",Dubbers Lane,12,10.67,7.81,1777.4,83.5,,,,400,400,,31,<2,,,
27-Jan-05,"overcast, very cold",Eastville Park Lake,13,3.96,8.25,592.5,101.3,,,,1200,1000,,0.23,8,,,
27-Jan-05,"overcast, very cold",Snuff Mills,14,5.56,8.34,771.1,109.1,,,,3600,1400,,0.23,2,,,
27-Jan-05,"overcast, very cold",Mina Park ,15,9.3,8.2,1039.5,96.7,,,,3800,800,,0.26,3,,,
27-Jan-05,"overcast, very cold",Conham Vale,16,5.25,8.12,697.3,104.7,,,,6200,3400,,0.38,2,,,
27-Jan-05,"overcast, very cold",Stonebridge Park Access,CB5,,,,,,,,1000,400,,,,,,
27-Jan-05,"overcast, very cold",Royate Hill Nature Reserve,CB6,,,,,,,,1200,600,,,,,,
23-Feb-05,"overcast, very cold",Avonmouth Rhine,1,3.79,8.35,1282.4,139.3,,,,<200,<200,,10.6,2,,,
23-Feb-05,"overcast, very cold",Trowbridge Road,2,6.13,8.04,1118,71.9,,,,2100000,660000,,8.92,1100,,,
23-Feb-05,"overcast, very cold",Coombe Dingle,3,4.34,8.13,1074.8,106.5,,,,6800,2200,,0.28,<2,,,
23-Feb-05,"overcast, very cold",Crow Lane,3a,3.61,8.11,1394.6,95.4,,,,80000,16000,,1.11,4,,,
23-Feb-05,"overcast, very cold",Ashton vale,4,4.43,8.08,943.1,103.8,,,,4200,800,,0.6,3,,,
23-Feb-05,"overcast, very cold",Hartcliffe Way,5,4.77,8.07,728.8,108.8,,,,3200,600,,0.81,3,,,
23-Feb-05,"overcast, very cold",Hareclive Road,5a,4.77,8.1,660.2,105,,,,140000,1400,,0.61,4,,,
23-Feb-05,"overcast, very cold",Manor Wood,6,6.16,8.03,686.7,97.8,,,,100000,18000,,0.91,2,,,
23-Feb-05,"overcast, very cold",Malago Vale gasworks,7,5.07,8.05,911,101,,,,10000,3400,,0.81,<2,,,
24-Feb-05,"overcast, very cold",Lynet Way,8,4.9,8.22,796.2,112.3,,,,4200,2000,,0.09,2,,,
24-Feb-05,"overcast, very cold",Allison Road,9,4.25,8.12,766.4,107.9,,,,19000,6600,,0.19,3,,,
24-Feb-05,"overcast, very cold",Cadogan Road,10,6.29,8.17,886.7,78.1,,,,580000,220000,,1.19,13,,,
24-Feb-05,"overcast, very cold",St Georges Park Lake,11,4.41,8.39,414.1,118.5,,,,2200,<200,,0.18,10,,,
24-Feb-05,"overcast, very cold",Dubbers Lane,12,9.78,7.84,1870.1,81.9,,,,2600,200,,38.5,<2,,,
24-Feb-05,"overcast, very cold",Eastville Park Lake,13,2.86,8.33,596.5,111,,,,1400,200,,0.22,5,,,
24-Feb-05,"overcast, very cold",Snuff Mills,14,3.92,8.44,822.7,110.8,,,,1800,600,,0.2,2,,,
24-Feb-05,"overcast, very cold",Mina Park ,15,8.2,8.35,766.6,91.7,,,,6200,3200,,0.47,2,,,
24-Feb-05,"overcast, very cold",Conham Vale,16,4.75,8.17,728.6,105.8,,,,3800,2400,,0.45,2,,,
16-Mar-05,Rain,Avonmouth Rhine,1,10.52,8.93,1398,202.4,,,,<200,<200,,4.09,19,,,
16-Mar-05,Rain,Trowbridge Road,2,9.58,7.51,2201.9,61.8,,,,240000,18000,,1.6,19,,,
16-Mar-05,Rain,Coombe Dingle,3,10.08,7.85,1302.7,127.5,,,,46000,15000,,0.51,4,,,
16-Mar-05,Rain,Crow Lane,3a,9.8,7.61,2445.8,67,,,,300000,160000,,2.29,14,,,
16-Mar-05,Rain,Ashton vale,4,10.24,7.87,1010.6,88.3,,,,16000,1800,,0.59,4,,,
16-Mar-05,Rain,Hartcliffe Way,5,9.54,7.97,1006.7,109.5,,,,5800,200,,0.95,2,,,
16-Mar-05,Rain,Hareclive Road,5a,9.86,7.94,829.4,92.9,,,,29000,7600,,0.74,6,,,
16-Mar-05,Rain,Manor Wood,6,9.53,7.47,1320.8,75.4,,,,23000,8200,,1.29,13,,,
16-Mar-05,Rain,Malago Vale gasworks,7,10.25,7.85,1020.1,100.9,,,,9600,4600,,0.51,2,,,
17-Mar-05,overcast,Lynet Way,8,9.63,8.05,1079.8,no data,,,,4200,1000,,0.19,<2,,,
17-Mar-05,overcast,Allison Road,9,10.19,7.85,786.5,no data,,,,18000,15000,,1.25,31,,,
17-Mar-05,overcast,Cadogan Road,10,10.2,7.38,844.6,no data,,,,32000,8400,,0.38,<2,,,
17-Mar-05,overcast,St Georges Park Lake,11,9.17,7.54,407.1,no data,,,,800,<200,,0.29,5,,,
17-Mar-05,overcast,Dubbers Lane,12,11.18,7.67,1772.6,no data,,,,14000,5200,,36.3,<2,,,
17-Mar-05,overcast,Eastville Park Lake,13,10,8.01,703.4,no data,,,,<200,<200,,0.3,4,,,
17-Mar-05,overcast,Snuff Mills,14,9.86,8.16,1603.5,no data,,,,2600,<200,,0.33,<2,,,
17-Mar-05,overcast,Mina Park ,15,10.39,7.93,1014.9,no data,,,,11000,3600,,0.45,<2,,,
17-Mar-05,overcast,Conham Vale,16,8.4,8.15,784.5,no data,,,,3800,2400,,0.58,4,,,
20-Apr-05,bright & dry,Avonmouth Rhine,1,10.43,7.32,848.4,105.7,,,,<200,<200,,0.18,3,,,
20-Apr-05,bright & dry,Trowbridge Road,2,10.88,8.05,965.3,108.1,,,,32000,15000,,0.33,4,,,
20-Apr-05,bright & dry,Coombe Dingle,3,9.58,7.95,963.3,110,,,,6200,3400,,0.06,<2,,,
20-Apr-05,bright & dry,Crow Lane,3a,9.46,7.83,1141.2,91.2,,,,26000,12000,,0.45,2,,,
20-Apr-05,bright & dry,Ashton vale,4,8.84,7.93,762.9,96.5,,,,5200,1600,,0.2,3,,,
20-Apr-05,bright & dry,Hartcliffe Way,5,10.32,7.98,631.8,103.7,,,,13000,3000,,0.21,3,,,
20-Apr-05,bright & dry,Hareclive Road,5a,9.21,8.07,658,101.6,,,,17000,4600,,0.11,4,,,
20-Apr-05,bright & dry,Manor Wood,6,9.88,7.94,703.7,95.2,,,,21000,5400,,0.22,4,,,
20-Apr-05,bright & dry,Malago Vale gasworks,7,9.47,7.82,933,100.1,,,,5200,400,,0.18,2,,,
21-Apr-05,bright & dry,Lynet Way,8,11.06,8.28,723.6,109.6,,,,10000,1600,,0.03,4,,,
21-Apr-05,bright & dry,Allison Road,9,10.72,8.38,602.3,116.6,,,,16000,3200,,0.1,4,,,
21-Apr-05,bright & dry,Cadogan Road,10,11.18,7.56,807.9,81.4,,,,40000,15000,,0.3,6,,,
21-Apr-05,bright & dry,St Georges Park Lake,11,13.83,7.89,412.4,75.6,,,,200,<200,,0.05,7,,,
21-Apr-05,bright & dry,Dubbers Lane,12,11.7,7.8,1721.5,78.9,,,,3400,1000,,33.3,<2,,,
21-Apr-05,bright & dry,Eastville Park Lake,13,13.21,7.73,707.3,73.9,,,,200,<200,,0.19,6,,,
21-Apr-05,bright & dry,Snuff Mills,14,10.45,8.31,757.7,112.3,,,,2600,200,,0.12,4,,,
21-Apr-05,bright & dry,Mina Park ,15,11.14,8.04,984.6,95.9,,,,12000,3200,,0.22,3,,,
21-Apr-05,bright & dry,Conham Vale,16,10.4,8.06,623.9,101.2,,,,12000,4200,,0.34,4,,,
24-May-05,heavy rain,Avonmouth Rhine,1,13.41,7.38,728.3,55.9,,,,9000,3400,,1.06,4,,,
24-May-05,heavy rain,Trowbridge Road,2,13.03,7.58,206.7,91,,,,130000,21000,,0.31,3,,,
24-May-05,heavy rain,Badocks Wood,2a,13.07,7.59,215.1,92.2,,,,100000,28000,,0.29,3,,,
24-May-05,heavy rain,Coombe Dingle,3,11.71,7.88,812.2,95.2,,,,15000,11000,,0.15,<2,,,
24-May-05,heavy rain,Crow Lane,3a,11.81,7.68,781.1,81.9,,,,380000,140000,,1.56,3,,,
24-May-05,heavy rain,Sea Mills,3b,11.67,7.74,1073.4,88.2,,,,19000,5400,,,,,,
26-May-05,overcast with drizzle,Ashton vale,4,12.73,7.82,981.1,72.8,,,,120000,15000,,0.55,<2,,,
26-May-05,overcast with drizzle,Hartcliffe Way,5,13.84,7.65,14.3,79.4,,,,3400,800,,0.37,<2,,,
26-May-05,overcast with drizzle,Hareclive Road,5a,12.68,8.08,697.5,9.65,,,,52000,21000,,0.69,3,,,
26-May-05,overcast with drizzle,Manor Wood,6,12.82,7.77,730.6,73.1,,,,21000,18000,,1,3,,,
26-May-05,overcast with drizzle,Malago Vale gasworks,7,12.85,7.7,866.7,69,,,,2600,1600,,0.39,<2,,,
26-May-05,overcast with drizzle,Lynet Way,8,12.93,8.27,741.6,97.4,,,,6200,2200,,0.41,<2,,,
26-May-05,overcast with drizzle,Stockwood Nature Reserve,8a,,,,,,,,,,,0.4,<2,,,
25-May-05,dry & bright,Allison Road,9,13.05,8.2,674.3,98.5,,,,19000,8200,,0.22,5,,,
26-May-05,overcast with drizzle,Cadogan Road,10,13.8,7.63,841.6,72.8,,,,460000,280000,,0.9,6,,,
25-May-05,dry & bright,St Georges Park Lake,11,15.46,8.11,391.4,97.5,,,,3400,1000,,0.22,7,,,
25-May-05,dry & bright,Dubbers Lane,12,12.68,7.6,1738.1,77.2,,,,4800,800,,32.6,<2,,,
25-May-05,dry & bright,Eastville Park Lake,13,17.56,7.68,689.3,48.7,,,,600,200,,0.63,<2,,,
25-May-05,dry & bright,Lower Grove Road,13a,,,,,,,,300000,160000,,0.33,4,,,
25-May-05,dry & bright,Snuff Mills,14,12.99,8.09,671.2,89.2,,,,2800,1200,,0.24,<2,,,
24-May-05,heavy rain,Wade Street,14a,12.36,7.66,602.1,8.11,,,,18000,3200,,,,,,
24-May-05,heavy rain,Mina Park ,15,12.42,7.8,541.4,95.4,,,,620000,200000,,0.28,5,,,
24-May-05,heavy rain,Boiling Wells,15a,12.55,7.3,680.1,76.2,,,,21000,5800,,0.19,4,,,
25-May-05,dry & bright,Conham Vale,16,13.59,7.96,617.4,87.3,,,,4200,2200,,0.53,3,,,
25-May-05,dry & bright,Eastwood Farm - ditch,16a,14.1,6.73,600.4,38.8,,,,13000,7800,,0.6,14,,,
28-Jun-05,dry & bright,Avonmouth Rhine,1,17.49,7.16,666.2,19.9,,,,2400,1200,,3.54,4,,,
28-Jun-05,dry & bright,Trowbridge Road,2,15.95,7.86,883.6,76,,,,260000,60000,,1.47,4,,,
28-Jun-05,dry & bright,Badocks Wood,2a,14.75,7.69,1437.7,77.8,,,,5400,3800,,0.5,<2,,,
28-Jun-05,dry & bright,Coombe Dingle,3,15.05,7.85,975.7,87.8,,,,2200,1000,,0.45,<2,,,
28-Jun-05,dry & bright,Crow Lane,3a,15.01,7.74,1150.8,59.4,,,,1000000,18000,,1.11,6,,,
28-Jun-05,dry & bright,Sea Mills,3b,16.44,7.59,995.4,89.7,,,,19000,3200,,0.56,<2,,,
30-Jun-05,drizzle,Ashton vale,4,15.74,7.78,743.2,60.2,,,,53000,15000,,0.25,2,,,
30-Jun-05,drizzle,Hartcliffe Way,5,17.33,7.95,427.4,92.7,,,,60000,8200,,0.56,4,,,
30-Jun-05,drizzle,Hareclive Road,5a,15.72,7.64,555.3,102.9,,,,1100000,260000,,0.14,2,,,
30-Jun-05,drizzle,Manor Wood,6,16.17,7.71,519.2,80.5,,,,320000,34000,,0.23,2,,,
30-Jun-05,drizzle,Malago Vale gasworks,7,15.27,7.57,669,31.5,,,,48000,6200,,0.17,3,,,
30-Jun-05,drizzle,Lynet Way,8,15.76,8.07,426.8,91.2,,,,140000,11000,,0.12,<2,,,
30-Jun-05,drizzle,Stockwood Nature Reserve,8a,14.5,6.05,81.7,79.7,,,,6600,2400,,0.25,3,,,
29-Jun-05,overcast,Allison Road,9,16.34,7.86,607.3,92.5,,,,540000,140000,,0.75,<2,,,
30-Jun-05,drizzle,Cadogan Road,10,15.75,7.57,494.5,74.2,,,,380000,19000,,0.32,4,,,
29-Jun-05,overcast,St Georges Park Lake,11,21.47,7.59,417,42.6,,,,4200,2200,,0.58,7,,,
29-Jun-05,overcast,Dubbers Lane,12,14.74,7.56,1494.7,69.4,,,,13000,2800,,21.6,<2,,,
29-Jun-05,overcast,Eastville Park Lake,13,22.94,7.7,679.7,44.6,,,,800,200,,1.05,3,,,
29-Jun-05,overcast,Lower Grove Road,13a,,,,,,,,320000,29000,,0.41,4,,,
29-Jun-05,overcast,Snuff Mills,14,16.75,7.99,471.8,93,,,,160000,11000,,0.89,2,,,
29-Jun-05,overcast,Wade Street,14a,15.95,7.86,883.6,76,,,,120000,35000,,,,,,
28-Jun-05,dry & bright,Mina Park ,15,14.15,7.94,1025.2,89.9,,,,300000,260000,,0.5,<2,,,
29-Jun-05,overcast,Conham Vale,16,18.72,7.81,620.8,76,,,,18000,9800,,0.96,<2,,,
29-Jun-05,overcast,Eastwood Farm - ditch,16a,16.28,6.74,1196.2,14.6,,,,2100000,1100000,,1.25,6,,,
26-Jul-05,dry & cloudy,Avonmouth Rhine,1,15.94,7.16,655.9,14.5,,,,4400,1600,,3.08,5,,,
26-Jul-05,dry & cloudy,Trowbridge Road,2,16.82,8.24,811.3,102.5,,,,380000,80000,,0.22,2,,,
26-Jul-05,dry & cloudy,Badocks Wood,2a,14.57,7.78,786.4,84.9,,,,22000,4600,,0.12,<2,,,
26-Jul-05,dry & cloudy,Coombe Dingle,3,14.78,7.8,741.6,88.4,,,,15000,5800,,0.05,<2,,,
26-Jul-05,dry & cloudy,Crow Lane,3a,15.01,7.74,1150.8,59.4,,,,120000,13000,,0.33,<2,,,
26-Jul-05,dry & cloudy,Sea Mills,3b,15.21,7.52,1015.2,75.1,,,,17000,,,,,,,
28-Jul-05,overcast,Ashton vale,4,15.09,7.73,547.8,72.4,,,,26000,12000,,0.18,5,,,
28-Jul-05,overcast,Hartcliffe Way,5,16.08,7.85,438.6,84.7,,,,19000,6000,,0.16,3,,,
28-Jul-05,overcast,Hareclive Road,5a,16.97,7.94,600.6,7.83,,,,13000,7800,,0.09,2,,,
28-Jul-05,overcast,Manor Wood,6,16.78,7.79,634.4,80.3,,,,18000,5400,,0.17,3,,,
28-Jul-05,overcast,Malago Vale gasworks,7,15.28,7.64,531.6,49.4,,,,100000,13000,,0.15,3,,,
28-Jul-05,overcast,Lynet Way,8,15.91,8.01,431.3,90,,,,16000,4200,,0.1,3,,,
28-Jul-05,overcast,Stockwood Nature Reserve,8a,16.12,7.79,551.2,6.54,,,,240000,14000,,0.22,13,,,
27-Jul-05,overcast,Allison Road,9,14.63,7.87,685.7,59.1,,,,35000,6600,,1.02,6,,,
28-Jul-05,overcast,Cadogan Road,10,16.25,7.61,609.4,61.1,,,,380000,40000,,0.59,6,,,
27-Jul-05,overcast,St Georges Park Lake,11,18.69,7.91,424.3,69.5,,,,800,600,,0.24,7,,,
27-Jul-05,overcast,Dubbers Lane,12,14.39,7.4,1235.8,69.8,,,,60000,11000,,20.3,2,,,
27-Jul-05,overcast,Eastville Park Lake,13,18.73,8.01,677.1,59.6,,,,400,200,,0.33,32,,,
27-Jul-05,overcast,Lower Grove Road,13a,15.34,7.89,475.1,74,,,,220000,18000,,0.43,3,,,
27-Jul-05,overcast,Snuff Mills,14,15.47,7.9,668.9,74.7,,,,2400,800,,0.17,2,,,
26-Jul-05,dry & cloudy,Wade Street,14a,16.91,8.06,679.2,114.3,,,,8600,3400,,,,,,
26-Jul-05,dry & cloudy,Mina Park ,15,15.18,8.09,980.7,86.7,,,,12000,5200,,0.07,<2,,,
27-Jul-05,overcast,Conham Vale,16,18.4,8.02,743.5,81.2,,,,4200,3000,,0.28,2,,,
23-Aug-05,dry & bright,Avonmouth Rhine,1,15.02,7.34,595.2,no data,,,,5400,5400,,2.93,4,,,
23-Aug-05,dry & bright,Trowbridge Road,2,16.19,8.4,883.9,no data,,,,140000,59000,,0.51,3,,,
23-Aug-05,dry & bright,Badocks Wood,2a,14.3,8,749.7,no data,,,,100000,20000,,0.42,2,,,
23-Aug-05,dry & bright,Coombe Dingle,3,13.58,7.79,585.9,no data,,,,38000,7600,,0.39,<2,,,
23-Aug-05,dry & bright,Crow Lane,3a,13.81,7.81,664.6,no data,,,,260000,34000,,0.69,6,,,
23-Aug-05,dry & bright,Sea Mills,3b,18.59,7.51,36956.7,no data,,,,24000,4600,,,,,,
25-Aug-05,showers,Ashton vale,4,13.68,7.82,422.6,76,,,,140000,24000,,0.16,4,,,
25-Aug-05,showers,Hartcliffe Way,5,15.08,7.85,436.7,84.4,,,,44000,9400,,0.25,2,,,
25-Aug-05,showers,Hareclive Road,5a,15.75,7.81,677.4,67.1,,,,330000,110000,,4.8,10,,,
25-Aug-05,showers,Manor Wood,6,15.9,7.58,626.5,81.7,,,,36000,23000,,<0.01,4,,,
25-Aug-05,showers,Malago Vale gasworks,7,13.76,7.61,639.8,52.3,,,,180000,25000,,<0.01,3,,,
25-Aug-05,showers,Lynet Way,8,14.33,7.94,414.9,89.4,,,,68000,28000,,<0.01,4,,,
25-Aug-05,showers,Stockwood Nature Reserve,8a,no data,no data,no data,no data,,,,no data,no data,,no data,no data,,,
24-Aug-05,heavy rain,Allison Road,9,16.16,7.83,322,85.2,,,,1300000,120000,,0.37,12,,,
25-Aug-05,showers,Cadogan Road,10,15.25,7.59,528.1,66.7,,,,980000,180000,,0.1,4,,,
24-Aug-05,heavy rain,St Georges Park Lake,11,18.35,7.73,432.9,56.4,,,,1400,1000,,0.61,6,,,
24-Aug-05,heavy rain,Dubbers Lane,12,14.73,7.57,1218.3,74.8,,,,41000,13000,,23.8,2,,,
24-Aug-05,heavy rain,Eastville Park Lake,13,18.39,7.91,668,74.4,,,,1000,200,,0.53,7,,,
24-Aug-05,heavy rain,Lower Grove Road,13a,16.36,7.89,330.5,90.1,,,,760000,2400,,1.36,8,,,
24-Aug-05,heavy rain,Snuff Mills,14,15.1,7.87,617.9,86,,,,5400,2000,,0.49,4,,,
23-Aug-05,dry & bright,Wade Street,14a,15.58,7.98,832.7,no data,,,,120000,10000,,no data,no data,,,
23-Aug-05,dry & bright,Mina Park ,15,15.28,7.87,902.4,no data,,,,220000,19000,,1.7,2,,,
24-Aug-05,heavy rain,Conham Vale,16,17.93,7.92,817.4,79.9,,,,6800,2400,,0.81,<2,,,
27-Sep-05,showers,Avonmouth Rhine,1,14.22,7.2,783.3,8.6,,,,3400,200,,1.54,2,,,
27-Sep-05,showers,Lawrence Weston Moor,1a,14.15,7.58,503.7,4.07,,,,1200,200,,0.43,16,,,
27-Sep-05,showers,Trowbridge Road,2,15.63,7.83,661.2,76,,,,380000,240000,,1.22,3,,,
27-Sep-05,showers,Badocks Wood,2a,14.66,7.77,635.4,85,,,,40000,10000,,0.51,<2,,,
27-Sep-05,showers,Coombe Dingle,3,14.09,7.61,604.8,87.2,,,,320000,13000,,0.43,<2,,,
27-Sep-05,showers,Crow Lane,3a,14.65,7.63,405.6,65.8,,,,980000,300000,,0.55,11,,,
27-Sep-05,showers,Sea Mills,3b,14.39,7.58,697.6,73.3,,,,60000,12000,,no data,,,,
29-Sep-05,dry & bright,Ashton vale,4,13.25,7.62,652.3,71.6,,,,140000,20000,,0.32,2,,,
29-Sep-05,dry & bright,Hartcliffe Way,5,12.97,7.83,398.3,84.2,,,,17000,4800,,0.21,<2,,,
29-Sep-05,dry & bright,Hareclive Road,5a,13.74,7.9,682.4,86.9,,,,80000,15000,,0.13,<2,,,
29-Sep-05,dry & bright,Manor Wood,6,14.72,7.71,707.3,88.5,,,,120000,25000,,0.17,<2,,,
29-Sep-05,dry & bright,Malago Vale gasworks,7,11.69,7.55,794.9,57.8,,,,42000,9800,,0.08,4,,,
29-Sep-05,dry & bright,Lynet Way,8,12.3,7.95,658.7,97,,,,13000,5400,,0.1,3,,,
29-Sep-05,dry & bright,Stockwood Nature Reserve,8a,12.05,7.47,480,66.8,,,,7200,7000,,0.1,5,,,
28-Sep-05,heavy rain,Allison Road,9,11.93,8.01,666.4,84.1,,,,,,,0.13,<2,,,
29-Sep-05,dry & bright,Cadogan Road,10,13.64,7.5,759.5,71.7,,,,540000,300000,,0.53,8,,,
28-Sep-05,dry & bright,St Georges Park Lake,11,14.96,7.65,428.4,44.5,,,,,,,0.18,10,,,
28-Sep-05,dry & bright,Dubbers Lane,12,13.59,7.7,1713.4,67,,,,,,,20.9,<2,,,
28-Sep-05,dry & bright,Eastville Park Lake,13,14.33,7.96,625.3,72.8,,,,,,,0.06,5,,,
28-Sep-05,dry & bright,Lower Grove Road,13a,13.71,7.92,767.8,79.4,,,,,,,0.42,<2,,,
28-Sep-05,dry & bright,Snuff Mills,14,12.85,7.88,762.5,83.5,,,,7200,3800,,0.2,<2,,,
27-Sep-05,showers,Wade Street,14a,14.08,7.63,813.6,70.9,,,,,,,no data,,,,
27-Sep-05,showers,Mina Park ,15,15.24,7.7,581.9,88.6,,,,23000,8400,,0.51,<2,,,
28-Sep-05,dry & bright,Conham Vale,16,15.12,7.72,768.6,75,,,,,,,0.2,<2,,,
28-Sep-05,dry & bright,Eastwood Farm - ditch,16a,11.42,7.03,829.8,6.1,,,,,,,0.42,29,,,
25-Oct-05,overcast,Avonmouth Rhine,1,13.52,8,427.2,23.7,,,,1100,600,,0.13,<2,,,
25-Oct-05,overcast,Trowbridge Road,2,14.19,7.64,737,91,,,,140000,8200,,0.21,<2,,,
25-Oct-05,overcast,Badocks Wood,2a,14.06,7.76,729.1,91.7,,,,80000,8000,,0.07,<2,,,
25-Oct-05,overcast,Coombe Dingle,3,13.75,7.86,673.6,98.4,,,,24000,11000,,0.14,<2,,,
25-Oct-05,overcast,Crow Lane,3a,13.83,7.74,690.8,90.3,,,,30000,9800,,0.14,<2,,,
25-Oct-05,overcast,Sea Mills,3b,13.85,7.78,627.7,84.8,,,,25000,6600,,,,,,
27-Oct-05,bright and dry,Ashton vale,4,13.25,7.9,732.6,81.5,,,,27000,2600,,0.17,<2,,,
27-Oct-05,bright and dry,Hartcliffe Way,5,13.61,7.9,712,84.7,,,,3800,1000,,0.34,<2,,,
27-Oct-05,bright and dry,Hareclive Road,5a,13.66,8.02,721.3,95.7,,,,100000,21000,,0.18,<2,,,
27-Oct-05,bright and dry,Manor Wood,6,13.89,7.84,726.9,89.9,,,,280000,49000,,0.26,<2,,,
27-Oct-05,bright and dry,Malago Vale gasworks,7,13.32,7.6,1134.2,41.6,,,,6400,3000,,0.34,<2,,,
27-Oct-05,bright and dry,Lynet Way,8,13.72,7.98,690.2,89.2,,,,19000,3400,,0.22,<2,,,
27-Oct-05,bright and dry,Stockwood Nature Reserve,8a,14.12,7.82,534.7,66.9,,,,9000,1200,,0.31,<2,,,
26-Oct-05,overcast,Allison Road,9,13.06,8,505.8,98.1,,,,16000,13000,,0.06,<2,,,
26-Oct-05,overcast,Cadogan Road,10,14.15,7.58,797.4,78.7,,,,3000000,46000,,0.23,<2,,,
26-Oct-05,overcast,St Georges Park Lake,11,13.21,7.43,426.7,18,,,,600,1000,,3.58,3,,,
26-Oct-05,overcast,Dubbers Lane,12,13.59,7.7,1713.4,67,,,,9200,800,,7.99,<2,,,
